car_brand,car_model,view,color,image,file_path,model,type
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_gloss_bronze_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_gloss_bronze_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_gloss_titanium_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_gloss_titanium_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_gloss_titanium_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_gloss_titanium_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_gloss_titanium_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_gloss_titanium_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_black_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_black_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_black_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_black_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_black_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_black_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_bronze_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_bronze_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_bronze_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_bronze_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_bronze_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_bronze_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_grey_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/front/front_satin_grey_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_grey_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/mid/mid_satin_grey_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_grey_ps25.webp,/renders/porsche/taycan-turbo-s/wheels/ps25/rear/rear_satin_grey_ps25.webp,ps25,wheel
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_titanium_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_gloss_titanium_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_titanium_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_gloss_titanium_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_titanium_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_gloss_titanium_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_black_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_black_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_bronze_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_bronze_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_grey_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/front/front_satin_grey_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_grey_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/mid/mid_satin_grey_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_grey_ps3.webp,/renders/porsche/taycan-turbo-s/wheels/ps3/rear/rear_satin_grey_ps3.webp,ps3,wheel
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_titanium_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_gloss_titanium_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_titanium_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_gloss_titanium_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_titanium_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_gloss_titanium_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_black_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_black_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_bronze_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_bronze_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_grey_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/front/front_satin_grey_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_grey_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/mid/mid_satin_grey_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_grey_ps5.webp,/renders/porsche/taycan-turbo-s/wheels/ps5/rear/rear_satin_grey_ps5.webp,ps5,wheel
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_titanium_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_gloss_titanium_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_titanium_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_gloss_titanium_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_titanium_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_gloss_titanium_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_black_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_black_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_bronze_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_bronze_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_grey_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/front/front_satin_grey_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_grey_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/mid/mid_satin_grey_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_grey_ps7.webp,/renders/porsche/taycan-turbo-s/wheels/ps7/rear/rear_satin_grey_ps7.webp,ps7,wheel
porsche,taycan-turbo-s,front,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,gloss_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,front,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,gloss_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,front,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_titanium_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_gloss_titanium_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_titanium_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_gloss_titanium_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,gloss_titanium,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_titanium_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_gloss_titanium_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,front,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,satin_black,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_black_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_black_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,front,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,satin_bronze,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_bronze_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_bronze_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,front,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_grey_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/front/front_satin_grey_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,mid,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_grey_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/mid/mid_satin_grey_ps9.webp,ps9,wheel
porsche,taycan-turbo-s,rear,satin_grey,https://zneejoqfgrqzvutkituy.supabase.co/storage/v1/object/public/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_grey_ps9.webp,/renders/porsche/taycan-turbo-s/wheels/ps9/rear/rear_satin_grey_ps9.webp,ps9,wheel